,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
345,345,072-14-000011,10-Feb-2014,26-Mar-2014,Providing Improvement and Developments to Cross Roads Balaji Layout to Mahadeshwaranagara in  ward no 72 Herohalli  ,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000103,10-Feb-2014,000685,27-Mar-2014,000685,27-Mar-2014,004641,05-Jan-2016,002180 / 19-Jan-2016 in RTGS,4072348,Fourty  Lakh Seventy Two Thousand Three Hundred Fourty Eight,557980,Five Lakh Fifty Seven Thousand Nine Hundred Eighty ,3514368,Thirty Five Lakh Fourteen Thousand Three Hundred Sixty Eight
346,346,072-14-000012,10-Feb-2014,23-Mar-2014,Providing Improvement and Asphalting to Vigneswara Nagara in ward no 72 Herohalli   ,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,"Technical Manager (WEST) Karnataka Rural Infrastructure Development Ltd.,",8904904737,,Running,000108,10-Feb-2014,000695,27-Mar-2014,000695,27-Mar-2014,002129,18-Aug-2015,000587 / 19-Aug-2015 in RTGS,4454780,Fourty Four Lakh Fifty Four Thousand Seven Hundred Eighty ,349855,Three Lakh Fourty Nine Thousand Eight Hundred Fifty Five,4104925,Fourty One Lakh Four Thousand Nine Hundred Twenty Five
347,347,072-13-000091,22-Sep-2014,29-Nov-2014,Construction of culverts across strom water drain at Appanappa layout in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,C S Jagadish,9449183720,,First and Final,000237,03-Feb-2014,000183,12-Dec-2014,000455,29-Dec-2014,007249,13-Feb-2017,000190 / 17-Feb-2017 in RTGS,701929,Seven Lakh One Thousand Nine Hundred Twenty Nine,47376,Fourty Seven Thousand Three Hundred Seventy Six,654553,Six Lakh Fifty Four Thousand Five Hundred Fifty Three
348,348,072-14-000063,18-Jan-2014,21-Apr-2014,Providing Drain  and  Improvements To Roads From Mahadeshwaranagar Main Road To 2nd Main Road Of Vigneshwaranagar (via. Mutton Prakash House ) in Ward no-72 of Herohalli Sub-Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,KRIDL,9845235505,,First and Final,000200,18-Jan-2014,000015,30-Apr-2014,000041,30-Apr-2014,001959,07-Aug-2015,000495 / 11-Aug-2015 in RTGS,4710268,Fourty Seven Lakh Ten Thousand Two Hundred Sixty Eight,631843,Six Lakh Thirty One Thousand Eight Hundred Fourty Three,4078425,Fourty  Lakh Seventy Eight Thousand Four Hundred Twenty Five
349,349,072-14-000065,18-Jan-2014,21-Apr-2014,Providing Drain  and  Improvements To Roads at Vigneshwaranagar  8th8th A  9th  Cross Roads Near  Muneshwara Temple   in Ward no-72 of Herohalli Sub-Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,KRIDL,9845235505,,First and Final,000202,18-Jan-2014,000014,30-Apr-2014,000040,30-Apr-2014,001960,07-Aug-2015,000495 / 11-Aug-2015 in RTGS,4453727,Fourty Four Lakh Fifty Three Thousand Seven Hundred Twenty Seven,589420,Five Lakh Eighty Nine Thousand Four Hundred Twenty ,3864307,Thirty Eight Lakh Sixty Four Thousand Three Hundred Seven
350,350,072-12-000105,01-Aug-2013,07-Dec-2013,Eastimate for the Construction of Anganavadi building at Byadrahalli ward no 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Sri Venkateshwara Electricals,9945132326,,Running,000049,31-Dec-2013,000073,30-Dec-2013,000091,31-Dec-2013,000810,30-Apr-2016,000021 / 06-May-2016 in RTGS,9892,Nine Thousand Eight Hundred Ninety Two,700,Seven Hundred ,9192,Nine Thousand One Hundred Ninety Two
351,351,072-12-000108,01-Aug-2013,07-Dec-2013,Eastimate for the Construction of School room building for primary school at Byadrahalli ward no 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Sri Venkateshwara Electricals,9945132326,,Running,000048,31-Dec-2013,000072,30-Dec-2013,000090,31-Dec-2013,000813,30-Apr-2016,000021 / 06-May-2016 in RTGS,39678,Thirty Nine Thousand Six Hundred Seventy Eight,2881,Two Thousand Eight Hundred Eighty One,36797,Thirty Six Thousand Seven Hundred Ninety Seven
352,352,072-12-000111,01-Aug-2012,07-Dec-2013,Eastimate for the Construction of  school  room building at Bilekal janata Colony  ward no 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Sri Venkateshwara Electricals,9945132326,,Running,000051,31-Dec-2013,000075,30-Dec-2013,000093,31-Dec-2013,000814,30-Apr-2016,000021 / 06-May-2016 in RTGS,39678,Thirty Nine Thousand Six Hundred Seventy Eight,2921,Two Thousand Nine Hundred Twenty One,36757,Thirty Six Thousand Seven Hundred Fifty Seven
353,353,072-12-000118,01-Aug-2013,07-Dec-2013,Eastimate for the Construction of  School room building at  Herohalli  ward no 72,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Sri Venkateshwara Electricals,9945132326,,Running,000050,31-Dec-2013,000074,30-Dec-2013,000092,31-Dec-2013,000815,30-Apr-2016,000021 / 06-May-2016 in RTGS,39638,Thirty Nine Thousand Six Hundred Thirty Eight,2878,Two Thousand Eight Hundred Seventy Eight,36760,Thirty Six Thousand Seven Hundred Sixty 
354,354,072-12-000079,14-Feb-2013,21-Oct-2013,Formation of  Roads and Providing PVC Pipe Line at Byadarahalli & Anjananaghar in Ward no.72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,C.K.Ranganath S/O. Late Kenchappa,9008670925,,Running,000345,14-Dec-2013,000031,31-May-2014,000105,31-May-2014,002508,13-Jun-2018,000088 / 18-Jun-2018 in RTGS,162944,One Lakh Sixty Two Thousand Nine Hundred Fourty Four,9939,Nine Thousand Nine Hundred Thirty Nine,153005,One Lakh Fifty Three Thousand Five
355,355,072-14-000019,05-Dec-2013,17-Nov-2014,D I Pipeline Maintenance in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL,9845235505,,First and Final,000108,03-Dec-2013,000169,27-Nov-2014,000438,29-Nov-2014,002282,20-Aug-2015,000593 / 20-Aug-2015 in RTGS,980654,Nine Lakh Eighty  Thousand Six Hundred Fifty Four,89040,Eighty Nine Thousand Fourty ,891614,Eight Lakh Ninety One Thousand Six Hundred Fourteen
356,356,072-14-000013,03-Dec-2013,29-Sep-2014,Supply of Gangmen and Tractor in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"The Technical Manager, KRIDL",9845235505,,First and Final,000103,03-Dec-2013,000135,29-Sep-2014,000355,30-Sep-2014,002734,03-Sep-2015,000853 / 08-Sep-2015 in RTGS,1480914,Fourteen Lakh Eighty  Thousand Nine Hundred Fourteen,121034,One Lakh Twenty One Thousand Thirty Four,1359880,Thirteen Lakh Fifty Nine Thousand Eight Hundred Eighty 
357,357,072-14-000014,12-Mar-2013,20-Sep-2014,Water supply maintainance in  the Eastern side of  ward no 72  Herohalliof Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,The Technical Manager KRIDL,9845235505,,Running,000104,03-Dec-2013,000142,29-Sep-2014,000357,30-Sep-2014,001505,23-Jul-2015,000343 / 30-Jul-2015 in RTGS,709868,Seven Lakh Nine Thousand Eight Hundred Sixty Eight,58353,Fifty Eight Thousand Three Hundred Fifty Three,651515,Six Lakh Fifty One Thousand Five Hundred Fifteen
358,358,072-14-000015,03-Dec-2013,20-Sep-2014,Water supply maintenance in the Western side of  ward no 72 herohalli of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,The Technical Manager KRIDL,9845235505,,Third and Final,000105,03-Dec-2013,000141,29-Sep-2014,000356,30-Sep-2014,001511,23-Jul-2015,000343 / 30-Jul-2015 in RTGS,720908,Seven Lakh Twenty  Thousand Nine Hundred Eight,59366,Fifty Nine Thousand Three Hundred Sixty Six,661542,Six Lakh Sixty One Thousand Five Hundred Fourty Two
359,359,072-14-000017,03-Dec-2013,22-Sep-2014,Providing Sanitation and Maintenance (UGD)  in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL ,9845235505,,Second and Final,000107,03-Dec-2013,000146,29-Sep-2014,000365,30-Sep-2014,003156,18-Sep-2015,000967 / 21-Sep-2015 in RTGS,746666,Seven Lakh Fourty Six Thousand Six Hundred Sixty Six,63253,Sixty Three Thousand Two Hundred Fifty Three,683413,Six Lakh Eighty Three Thousand Four Hundred Thirteen
360,360,072-14-000014,03-Dec-2013,30-Jul-2014,Water supply maintainance in  the Eastern side of  ward no 72  Herohalliof Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,The Technical Manager KRIDL,9845235505,,Running,000104,03-Dec-2013,000100,30-Jul-2014,000270,31-Jul-2014,001294,14-Jul-2015,000220 / 22-Jul-2015 in RTGS,856462,Eight Lakh Fifty Six Thousand Four Hundred Sixty Two,69886,Sixty Nine Thousand Eight Hundred Eighty Six,786576,Seven Lakh Eighty Six Thousand Five Hundred Seventy Six
361,361,072-14-000015,03-Dec-2013,30-Jul-2014,Water supply maintenance in the Western side of  ward no 72 herohalli of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,The Technical Manager KRIDL,9845235505,,Running,000105,03-Dec-2013,000101,30-Jul-2014,000271,31-Jul-2014,001293,14-Jul-2015,000220 / 22-Jul-2015 in RTGS,839900,Eight Lakh Thirty Nine Thousand Nine Hundred ,68536,Sixty Eight Thousand Five Hundred Thirty Six,771364,Seven Lakh Seventy One Thousand Three Hundred Sixty Four
362,362,072-14-000017,03-Dec-2013,22-Sep-2014,Providing Sanitation and Maintenance (UGD)  in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL ,9845235505,,Running,000107,03-Dec-2013,000017,30-Apr-2014,000046,30-Apr-2014,003155,18-Sep-2015,000967 / 21-Sep-2015 in RTGS,1200930,Twelve Lakh Nine Hundred Thirty ,101883,One Lakh One Thousand Eight Hundred Eighty Three,1099047,Ten Lakh Ninety Nine Thousand Fourty Seven
363,363,072-14-000016,03-Dec-2013,16-Jan-2014,Providing of PVC pipe line in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"The Technical Manager,KRIDL",9845235505,,First and Final,000106,03-Dec-2013,000145,16-Jan-2014,000628,31-Jan-2014,002680,01-Sep-2015,000796 / 03-Sep-2015 in RTGS,492643,Four Lakh Ninety Two Thousand Six Hundred Fourty Three,64905,Sixty Four Thousand Nine Hundred Five,427738,Four Lakh Twenty Seven Thousand Seven Hundred Thirty Eight
364,364,072-14-000021,03-Dec-2013,31-Jan-2014,Drilling of Borewells and Providing Electrification  Northern side of in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"The Technical Manager, KRIDL",9845235505,,First and Final,000109,03-Dec-2013,000251,31-Jan-2014,000614,31-Jan-2014,002353,21-Aug-2015,000683 / 26-Aug-2015 in RTGS,2950730,Twenty Nine Lakh Fifty  Thousand Seven Hundred Thirty ,388810,Three Lakh Eighty Eight Thousand Eight Hundred Ten,2561920,Twenty Five Lakh Sixty One Thousand Nine Hundred Twenty 
365,365,072-14-000022,03-Dec-2013,31-Jan-2014,Drilling of Borewells and Providing Electrification Southern side of  in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"The Technical Manager, KRIDL",9845235505,,First and Final,000110,03-Dec-2013,000250,31-Jan-2014,000611,31-Jan-2014,002351,21-Aug-2015,000683 / 26-Aug-2015 in RTGS,2919962,Twenty Nine Lakh Nineteen Thousand Nine Hundred Sixty Two,385067,Three Lakh Eighty Five Thousand Sixty Seven,2534895,Twenty Five Lakh Thirty Four Thousand Eight Hundred Ninety Five
366,366,072-14-000023,03-Dec-2013,16-Jan-2014,Lowering Additional GI Pipe  to Borewells in ward no 72  of Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"The Technical Manager, KRIDL",9845235505,,First and Final,000111,03-Dec-2013,000146,16-Jan-2014,000629,31-Jan-2014,002354,21-Aug-2015,000683 / 26-Aug-2015 in RTGS,484458,Four Lakh Eighty Four Thousand Four Hundred Fifty Eight,63911,Sixty Three Thousand Nine Hundred Eleven,420547,Four Lakh Twenty  Thousand Five Hundred Fourty Seven
367,367,072-14-000014,03-Dec-2013,30-Jul-2014,Water supply maintainance in  the Eastern side of  ward no 72  Herohalliof Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,The Technical Manager KRIDL,9845235505,,Running,000104,03-Dec-2013,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,856462,Eight Lakh Fifty Six Thousand Four Hundred Sixty Two,0,,0,
368,368,072-12-000145,28-Oct-2013,24-Apr-2014,Construction of bridge across Muddaiahanapalya to ring road in W.N 72,072 Herohalli,Executive Engineer Road Infrastructure Rajarajeshwari Nagar Division Central Zone,P0541 Commissioner Discretionary Grants,M/s.Parichitha Constructions,9844078994,,First and Final,000004,28-Oct-2013,000037,30-Jun-2014,000037,30-Jun-2014,001709,28-Jul-2015,000416 / 04-Aug-2015 in RTGS,2590742,Twenty Five Lakh Ninety  Thousand Seven Hundred Fourty Two,0,,2590742,Twenty Five Lakh Ninety  Thousand Seven Hundred Fourty Two
369,369,072-13-000126,01-Oct-2013,31-Dec-2013,Providing 250 watt HPSV Street lights in Roads/layouts of  Ward No 72  in RR Nagar Zone,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P1828 Provision of Additional Fittings Streetlights,Ganga Electricals ,9060941922,,Running,000070,30-Sep-2013,000071,30-Dec-2013,000089,31-Dec-2013,000808,30-Apr-2016,000021 / 06-May-2016 in RTGS,162530,One Lakh Sixty Two Thousand Five Hundred Thirty ,18041,Eighteen Thousand Fourty One,144489,One Lakh Fourty Four Thousand Four Hundred Eighty Nine
370,370,072-14-000074,01-Oct-2013,31-Dec-2013,Construction of Ward office in ward no 72 at Herohalli in RRN Zone Bangalore,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P2431 Construction of Ward Office in Ward No. 72,Ganga Electricals ,9060941922,,Final,000081,30-Sep-2013,000053,30-Oct-2013,000071,30-Oct-2013,007054,26-Oct-2017,000262 / 28-Oct-2017 in RTGS,110407,One Lakh Ten Thousand Four Hundred Seven,11150,Eleven Thousand One Hundred Fifty ,99257,Ninety Nine Thousand Two Hundred Fifty Seven
371,371,072-13-000093,19-Sep-2013,28-Sep-2013,Cleaning and Electrification for borewells and PVC pipe lines with end connection and necessary accessories at Kempegowda nagar in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,K Krishnappa,9845263037,,First and Final,000092,19-Sep-2013,000133,26-Dec-2013,000661,26-Feb-2015,007655,25-Feb-2017,000200 / 28-Feb-2017 in RTGS,83142,Eighty Three Thousand One Hundred Fourty Two,5230,Five Thousand Two Hundred Thirty ,77912,Seventy Seven Thousand Nine Hundred Twelve
372,372,072-13-000098,20-Aug-2013,10-Dec-2013,Providing UGD in Bydrahalli old village (Missing Bit) in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"MS Manojava Enterprises,",8971497979,,First and Final,000078,20-Aug-2013,000256,31-Jan-2014,000631,31-Jan-2014,001979,07-Aug-2015,000498 / 11-Aug-2015 in RTGS,201432,Two Lakh One Thousand Four Hundred Thirty Two,15223,Fifteen Thousand Two Hundred Twenty Three,186209,One Lakh Eighty Six Thousand Two Hundred Nine
373,373,072-13-000094,13-Aug-2013,28-Sep-2013,Providing and fixing of sub mersible pump and motar cable at Kempegowda nagar with necessary accessories at Kempegowda nagar in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,K Krishnappa,9845263037,,First and Final,000076,13-Aug-2013,000132,26-Dec-2013,000662,26-Feb-2014,000828,30-Apr-2016,000021 / 06-May-2016 in RTGS,102025,One Lakh Two Thousand Twenty Five,6223,Six Thousand Two Hundred Twenty Three,95802,Ninety Five Thousand Eight Hundred Two
374,374,072-11-000017,31-Aug-2013,22-Aug-2014,Clening of Existing MWS and Over Head Tanks Douthren Part of Magadi Main Road in Ward No.72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,S.Kumar Swamy,9845253210,,First and Final,000071,01-Aug-2013,000232,28-Mar-2015,000070,28-Jun-2015,,           ,Under Process in EE (Acts. Supdt.),99042,Ninety Nine Thousand Fourty Two,0,,0,
375,375,072-11-000017,01-Aug-2013,30-Aug-2014,Cleaning of Existing MWS and Over Head Tanks at Northern Part of Magadi Main Road in Ward No.72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,S.Kumar Swamy,9845253210,,First and Final,000069,01-Aug-2013,000235,28-Mar-2015,000067,24-Jun-2015,,           ,Under Process in EE (Acts. Supdt.),99042,Ninety Nine Thousand Fourty Two,0,,0,
376,376,072-12-000079,01-Aug-2013,30-Aug-2014,Clening of Existing MWS and Over Head Tanks  in Ward No.72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,S.Kumar Swamy,9845253210,,Running,000070,01-Aug-2013,000234,28-Mar-2015,000069,24-Jun-2015,,           ,Under Process in EE (Acts. Supdt.),100735,One Lakh Seven Hundred Thirty Five,0,,0,
377,377,072-13-000097,01-Aug-2013,30-Aug-2014,Cleaning of existing mini water tank over head tank and under ground sump in ward no 72 of herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,S.Kumar Swamy,9945431254,,First and Final,000068,01-Aug-2013,000233,28-Mar-2015,000068,24-Jun-2015,,           ,Under Process in EE (Acts. Supdt.),201960,Two Lakh One Thousand Nine Hundred Sixty ,0,,0,
378,378,072-13-000052,05-Jan-2015,13-Feb-2015,Asphalting of Herohalli Extension Layouts in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2201 Assembly Constituency Development Works under BBMP,RAMAIAH SURI ,8147571718,,First and Final,000064,01-Aug-2013,000237,31-Mar-2015,000575,31-Mar-2015,000382,17-Apr-2017,000027 / 22-Apr-2017 in RTGS,933670,Nine Lakh Thirty Three Thousand Six Hundred Seventy ,80006,Eighty  Thousand Six,853664,Eight Lakh Fifty Three Thousand Six Hundred Sixty Four
